run_id,fire_id,fire_time_utc,fire_epoch,signal_symbol,signal_mint,control_symbol,control_mint,signal_net_5m,control_net_5m,delta_5m,signal_entry_quote_ok,control_entry_quote_ok,signal_fwd_quote_ok_5m,control_fwd_quote_ok_5m,signal_entry_ts_epoch,control_entry_ts_epoch,signal_fwd_due_epoch_5m,control_fwd_due_epoch_5m,signal_fwd_ts_epoch_5m,control_fwd_ts_epoch_5m,signal_entry_jitter_sec,control_entry_jitter_sec,signal_fwd_jitter_5m_sec,control_fwd_jitter_5m_sec,signal_row_valid,control_row_valid,invalid_reason_signal,invalid_reason_control,outlier_flag
1677a7da,98a649b1,2026-03-08T10:15:00+00:00,1772964900,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,SCUBA,52nVoVk3BimAtvu2y9q1gnxqgR8pmjcc3v3byGnCuBa,-0.0772914999999999,0.0747004,-0.1519919,1,1,1,1,1772964903,1772964903,1772965200,1772965200,1772965205,1772965206,3,3,5,6,1,1,,,1
1677a7da,bbf8460a,2026-03-08T10:30:00+00:00,1772965800,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,FINDER,HpceJG5ErFDgVKvDrLt8TUyyaGinBdzgJoi81J96pump,-0.0029304000000001,-0.0595798,0.0566493999999998,1,1,1,1,1772965809,1772965809,1772966100,1772966100,1772966101,1772966101,9,9,1,1,1,1,,,0
1677a7da,d3d5a3c4,2026-03-08T10:45:00+00:00,1772966700,"Messenger ",ALWi1o3qgXp68UyyDkG9EvL1Cq4ofhLsRbDJYbMkpump,STRAWHAT,FPetCTd5WgF4MFV6NYHjZArzTrE52UrQyWFkqR19pump,-2.27999999999808e-05,-0.0353747,0.0353519,1,1,1,1,1772966705,1772966705,1772967000,1772967000,1772967007,1772967007,5,5,7,7,1,1,,,0
1677a7da,6e49b290,2026-03-08T11:00:00+00:00,1772967600,"Messenger ",ALWi1o3qgXp68UyyDkG9EvL1Cq4ofhLsRbDJYbMkpump,SKILL,FQt7749yicQ9vZ2CA8r4ghq4MCPJpsVicT8gNkAjpump,0.1058998,-0.0429605,0.1488603,1,1,1,1,1772967611,1772967611,1772967900,1772967900,1772967903,1772967904,11,11,3,4,1,1,,,1
1677a7da,91726470,2026-03-08T11:15:00+00:00,1772968500,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,STRAWHAT,FPetCTd5WgF4MFV6NYHjZArzTrE52UrQyWFkqR19pump,-0.0496746,-0.1456833,0.0960086999999999,1,1,1,1,1772968507,1772968507,1772968800,1772968800,1772968809,1772968810,7,7,9,10,1,1,,,0
1677a7da,85a0b315,2026-03-08T11:30:00+00:00,1772969400,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,FINDER,HpceJG5ErFDgVKvDrLt8TUyyaGinBdzgJoi81J96pump,0.1933924,-0.0676445,0.2610369,1,1,1,1,1772969405,1772969405,1772969700,1772969700,1772969707,1772969708,5,5,7,8,1,1,,,1
1677a7da,531c7dbe,2026-03-08T11:45:00+00:00,1772970300,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,CL1,8Upn5PyPivLhpVP7DKCP4uYXdcNxdd34jz3P9Zdbpump,-0.0470898,-0.0123679,-0.0347219,1,1,1,1,1772970311,1772970311,1772970600,1772970600,1772970603,1772970604,11,11,3,4,1,1,,,0
1677a7da,55a0023e,2026-03-08T12:00:00+00:00,1772971200,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,-0.1123666,-0.0495213,-0.0628453,1,1,1,1,1772971208,1772971209,1772971500,1772971500,1772971500,1772971501,8,9,0,1,1,1,,,0
1677a7da,034ac118,2026-03-08T12:15:00+00:00,1772972100,FINDER,HpceJG5ErFDgVKvDrLt8TUyyaGinBdzgJoi81J96pump,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,-0.0893902,-0.0258741,-0.0635161,1,1,1,1,1772972104,1772972105,1772972400,1772972400,1772972407,1772972407,4,5,7,7,1,1,,,0
1677a7da,4354bf3c,2026-03-08T12:30:00+00:00,1772973000,FINDER,HpceJG5ErFDgVKvDrLt8TUyyaGinBdzgJoi81J96pump,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,-0.1330208,-0.0144059,-0.1186149,1,1,1,1,1772973010,1772973011,1772973300,1772973300,1772973303,1772973304,10,11,3,4,1,1,,,1
1677a7da,2097c3b3,2026-03-08T12:45:00+00:00,1772973900,SCUBA,52nVoVk3BimAtvu2y9q1gnxqgR8pmjcc3v3byGnCuBa,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,-0.0342214,-0.0697626999999999,0.0355413,1,1,1,1,1772973907,1772973908,1772974200,1772974200,1772974209,1772974211,7,8,9,11,1,1,,,0
1677a7da,c85ccec8,2026-03-08T13:00:00+00:00,1772974800,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,CL1,8Upn5PyPivLhpVP7DKCP4uYXdcNxdd34jz3P9Zdbpump,-0.0548142,-0.0426431,-0.0121711,1,1,1,1,1772974806,1772974806,1772975100,1772975100,1772975108,1772975109,6,6,8,9,1,1,,,0
1677a7da,a79780ba,2026-03-08T13:15:00+00:00,1772975700,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,-0.0812793,-0.044405,-0.0368743,1,1,1,1,1772975713,1772975713,1772976000,1772976000,1772976005,1772976005,13,13,5,5,1,1,,,0
1677a7da,cf98a638,2026-03-08T13:30:00+00:00,1772976600,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,0.0119338,-0.0015349,0.0134687,1,1,1,1,1772976610,1772976610,1772976900,1772976900,1772976902,1772976904,10,10,2,4,1,1,,,0
1677a7da,e9cf30e2,2026-03-08T13:45:00+00:00,1772977500,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,-0.0668615,-0.1114638,0.0446023,1,1,1,1,1772977507,1772977507,1772977800,1772977800,1772977809,1772977810,7,7,9,10,1,1,,,0
1677a7da,3830afac,2026-03-08T14:00:00+00:00,1772978400,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,-0.1521799,-0.0822575,-0.0699224000000001,1,1,1,1,1772978405,1772978405,1772978700,1772978700,1772978707,1772978708,5,5,7,8,1,1,,,0
1677a7da,c6cba766,2026-03-08T14:15:00+00:00,1772979300,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,0.0194573,-0.0505704,0.0700277,1,1,1,1,1772979311,1772979312,1772979600,1772979600,1772979604,1772979605,11,12,4,5,1,1,,,0
1677a7da,fb059f74,2026-03-08T14:30:00+00:00,1772980200,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,-0.033649,-0.0074232999999999,-0.0262257000000001,1,1,1,1,1772980208,1772980209,1772980500,1772980500,1772980500,1772980502,8,9,0,2,1,1,,,0
1677a7da,084082d2,2026-03-08T14:45:00+00:00,1772981100,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,-0.0710711,-0.0412782,-0.0297929,1,1,1,1,1772981106,1772981106,1772981400,1772981400,1772981408,1772981409,6,6,8,9,1,1,,,0
1677a7da,c6cbd5cf,2026-03-08T15:00:00+00:00,1772982000,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,NICK,DLYbj1sz9WtgUrm4Y2PkrokmHfSrWN7nz6LE8mQjpump,-0.0231047,-0.040727,0.0176223,1,1,1,1,1772982014,1772982014,1772982300,1772982300,1772982306,1772982307,14,14,6,7,1,1,,,0
1677a7da,316cd145,2026-03-08T15:15:00+00:00,1772982900,STRAWHAT,FPetCTd5WgF4MFV6NYHjZArzTrE52UrQyWFkqR19pump,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,-0.080991,-0.1802231,0.0992320999999999,1,1,1,1,1772982910,1772982910,1772983200,1772983200,1772983202,1772983203,10,10,2,3,1,1,,,0
1677a7da,d6227653,2026-03-08T15:30:00+00:00,1772983800,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,0.00866309999999993,-0.0339104999999999,0.0425735999999999,1,1,1,1,1772983807,1772983807,1772984100,1772984100,1772984109,1772984110,7,7,9,10,1,1,,,0
1677a7da,d00ea91d,2026-03-08T15:45:00+00:00,1772984700,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,0.0415376999999999,-0.00921510000000002,0.0507527999999999,1,1,1,1,1772984704,1772984704,1772985000,1772985000,1772985006,1772985007,4,4,6,7,1,1,,,0
1677a7da,f3a65260,2026-03-08T16:00:00+00:00,1772985600,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,0.0082500000000001,-0.0334463,0.0416963000000001,1,1,1,1,1772985613,1772985613,1772985900,1772985900,1772985905,1772985906,13,13,5,6,1,1,,,0
1677a7da,b7e6e761,2026-03-08T16:15:00+00:00,1772986500,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,-0.0020042,-0.0489461,0.0469419,1,1,1,1,1772986509,1772986510,1772986800,1772986800,1772986801,1772986803,9,10,1,3,1,1,,,0
1677a7da,6aff4bfc,2026-03-08T16:30:00+00:00,1772987400,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,-0.0610327,-0.0258271,-0.0352056000000001,1,1,1,1,1772987406,1772987407,1772987700,1772987700,1772987708,1772987709,6,7,8,9,1,1,,,0
1677a7da,a48feceb,2026-03-08T16:45:00+00:00,1772988300,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,-0.0176252999999999,-0.0388962,0.0212709000000001,1,1,1,1,1772988303,1772988304,1772988600,1772988600,1772988606,1772988607,3,4,6,7,1,1,,,0
1677a7da,ce092ccf,2026-03-08T17:00:00+00:00,1772989200,SCUBA,52nVoVk3BimAtvu2y9q1gnxqgR8pmjcc3v3byGnCuBa,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,-0.0549434,0.0896607000000001,-0.1446041,1,1,1,1,1772989211,1772989212,1772989500,1772989500,1772989504,1772989505,11,12,4,5,1,1,,,1
1677a7da,f0f23813,2026-03-08T17:15:00+00:00,1772990100,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,-0.018138,-0.000530200000000028,-0.0176078,1,1,1,1,1772990108,1772990108,1772990400,1772990400,1772990400,1772990402,8,8,0,2,1,1,,,0
1677a7da,75efef4e,2026-03-08T17:30:00+00:00,1772991000,SCUBA,52nVoVk3BimAtvu2y9q1gnxqgR8pmjcc3v3byGnCuBa,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,-0.0249522,-0.00190329999999993,-0.0230489,1,1,1,1,1772991005,1772991006,1772991300,1772991300,1772991308,1772991309,5,6,8,9,1,1,,,0
1677a7da,32e61422,2026-03-08T17:45:00+00:00,1772991900,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,-0.0117829,0.0820767,-0.0938596,1,1,1,1,1772991903,1772991904,1772992200,1772992200,1772992206,1772992207,3,4,6,7,1,1,,,0
1677a7da,6483ed3b,2026-03-08T18:00:00+00:00,1772992800,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,0.0156415999999999,-0.1248989,0.1405405,1,1,1,1,1772992813,1772992813,1772993100,1772993100,1772993105,1772993106,13,13,5,6,1,1,,,1
1677a7da,8ebffcc9,2026-03-08T18:15:00+00:00,1772993700,SCUBA,52nVoVk3BimAtvu2y9q1gnxqgR8pmjcc3v3byGnCuBa,DELULU,6RxB1KdzVMXrrYn7nQWvaGgh5e2EpbA1FcEFtq74pump,-0.00378319999999998,-0.0337969,0.0300137,1,1,1,1,1772993709,1772993710,1772994000,1772994000,1772994001,1772994003,9,10,1,3,1,1,,,0
1677a7da,832fb500,2026-03-08T18:30:00+00:00,1772994600,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,0.00194500000000009,-0.000564699999999965,0.00250970000000006,1,1,1,1,1772994607,1772994607,1772994900,1772994900,1772994909,1772994911,7,7,9,11,1,1,,,0
1677a7da,aaf0443d,2026-03-08T18:45:00+00:00,1772995500,FINDER,HpceJG5ErFDgVKvDrLt8TUyyaGinBdzgJoi81J96pump,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,0.0586215999999999,-0.0258622000000001,0.0844838,1,1,1,1,1772995505,1772995505,1772995800,1772995800,1772995807,1772995808,5,5,7,8,1,1,,,0
1677a7da,530d1b81,2026-03-08T19:00:00+00:00,1772996400,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,Dust,38JepT8P7N1AUS996QRqNLAewiPvFoNWxrPY7DR2pump,-0.0337547,-0.1472747,0.11352,1,1,1,1,1772996413,1772996413,1772996700,1772996700,1772996705,1772996706,13,13,5,6,1,1,,,1
1677a7da,ce76c45b,2026-03-08T19:15:00+00:00,1772997300,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,FINDER,HpceJG5ErFDgVKvDrLt8TUyyaGinBdzgJoi81J96pump,-0.052692,-0.0466642,-0.00602779999999992,1,1,1,1,1772997310,1772997310,1772997600,1772997600,1772997602,1772997603,10,10,2,3,1,1,,,0
1677a7da,f740a8c1,2026-03-08T19:30:00+00:00,1772998200,Dust,38JepT8P7N1AUS996QRqNLAewiPvFoNWxrPY7DR2pump,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,-0.1407981,-0.1402851,-0.000512999999999986,1,1,1,1,1772998207,1772998207,1772998500,1772998500,1772998509,1772998510,7,7,9,10,1,1,,,0
1677a7da,09754175,2026-03-08T19:45:00+00:00,1772999100,Dust,38JepT8P7N1AUS996QRqNLAewiPvFoNWxrPY7DR2pump,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,0.0108088,-0.0895709999999999,0.1003798,1,1,1,1,1772999103,1772999104,1772999400,1772999400,1772999406,1772999407,3,4,6,7,1,1,,,1
1677a7da,73aa35e0,2026-03-08T20:00:00+00:00,1773000000,Doom,AukyjhMSmN5VEGjQ9npeu6Eu9X21feL1qCbZSPeJpump,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,0.00890400000000003,-0.0144128,0.0233168,1,1,1,1,1773000012,1773000012,1773000300,1773000300,1773000304,1773000305,12,12,4,5,1,1,,,0
1677a7da,a7dbb606,2026-03-08T20:15:00+00:00,1773000900,Doom,AukyjhMSmN5VEGjQ9npeu6Eu9X21feL1qCbZSPeJpump,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,-0.0547085,-0.0407553,-0.0139532,1,1,1,1,1773000908,1773000908,1773001200,1773001200,1773001200,1773001201,8,8,0,1,1,1,,,0
1677a7da,14fea8c5,2026-03-08T20:30:00+00:00,1773001800,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,Dust,38JepT8P7N1AUS996QRqNLAewiPvFoNWxrPY7DR2pump,-0.0951792,-0.0367897,-0.0583895,1,1,1,1,1773001805,1773001805,1773002100,1773002100,1773002107,1773002108,5,5,7,8,1,1,,,0
1677a7da,5933fc05,2026-03-08T20:45:00+00:00,1773002700,FMC,FXDXLCWYMXmhhMypVxGHCC2sHA8n9d2fHhePViAYpump,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,-0.0874059,-0.0395047000000001,-0.0479012,1,1,1,1,1773002711,1773002711,1773003000,1773003000,1773003003,1773003004,11,11,3,4,1,1,,,0
1677a7da,f77e52cb,2026-03-08T21:00:00+00:00,1773003600,Forehead,8mejbHqzKhPZvZ6j3vikLrbi4GsggZ3UJrBcYdGvpump,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,-0.0567828,-0.0612376,0.00445479999999998,1,1,1,1,1773003608,1773003609,1773003900,1773003900,1773003900,1773003902,8,9,0,2,1,1,,,0
1677a7da,428f4954,2026-03-08T21:15:00+00:00,1773004500,FMC,FXDXLCWYMXmhhMypVxGHCC2sHA8n9d2fHhePViAYpump,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,-0.069834,-0.0779745,0.00814049999999999,1,1,1,1,1773004505,1773004506,1773004800,1773004800,1773004807,1773004808,5,6,7,8,1,1,,,0
1677a7da,7a86d926,2026-03-08T21:30:00+00:00,1773005400,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,0.0333135,0.0010306,0.0322829,1,1,1,1,1773005413,1773005413,1773005700,1773005700,1773005705,1773005706,13,13,5,6,1,1,,,0
1677a7da,810e4d7f,2026-03-08T21:45:00+00:00,1773006300,FINDER,HpceJG5ErFDgVKvDrLt8TUyyaGinBdzgJoi81J96pump,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,-0.1946608,-0.0303918,-0.164269,1,1,1,1,1773006309,1773006310,1773006600,1773006600,1773006601,1773006602,9,10,1,2,1,1,,,1
1677a7da,bcd50ec1,2026-03-08T22:00:00+00:00,1773007200,FMC,FXDXLCWYMXmhhMypVxGHCC2sHA8n9d2fHhePViAYpump,FINDER,HpceJG5ErFDgVKvDrLt8TUyyaGinBdzgJoi81J96pump,0.0178118000000001,-0.0570876,0.0748994000000001,1,1,1,1,1773007207,1773007207,1773007500,1773007500,1773007509,1773007510,7,7,9,10,1,1,,,0
1677a7da,dac416f2,2026-03-08T22:15:00+00:00,1773008100,FINDER,HpceJG5ErFDgVKvDrLt8TUyyaGinBdzgJoi81J96pump,FMC,FXDXLCWYMXmhhMypVxGHCC2sHA8n9d2fHhePViAYpump,-0.0666759,-0.1165754,0.0498995,1,1,1,1,1773008103,1773008104,1773008400,1773008400,1773008405,1773008406,3,4,5,6,1,1,,,0
1677a7da,ca647dc4,2026-03-08T22:30:00+00:00,1773009000,FMC,FXDXLCWYMXmhhMypVxGHCC2sHA8n9d2fHhePViAYpump,Dust,38JepT8P7N1AUS996QRqNLAewiPvFoNWxrPY7DR2pump,-0.0713538,-0.062277,-0.00907679999999999,1,1,1,1,1773009010,1773009010,1773009300,1773009300,1773009302,1773009303,10,10,2,3,1,1,,,0
1677a7da,9d881a44,2026-03-08T22:45:00+00:00,1773009900,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,Leprecoin,C9smdbQEsoZhnNCYhqeLDNE17aMGdBjJvqzk59DCpump,-0.0314225,0.0687826,-0.1002051,1,1,1,1,1773009907,1773009907,1773010200,1773010200,1773010208,1773010209,7,7,8,9,1,1,,,1
1677a7da,c9013d1f,2026-03-08T23:00:00+00:00,1773010800,Dust,38JepT8P7N1AUS996QRqNLAewiPvFoNWxrPY7DR2pump,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,-0.0792977,0.000690499999999936,-0.0799882,1,1,1,1,1773010805,1773010805,1773011100,1773011100,1773011107,1773011108,5,5,7,8,1,1,,,0
1677a7da,ab7ba133,2026-03-08T23:15:00+00:00,1773011700,Dust,38JepT8P7N1AUS996QRqNLAewiPvFoNWxrPY7DR2pump,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,-0.0100565,-0.0292669,0.0192104,1,1,1,1,1773011711,1773011712,1773012000,1773012000,1773012003,1773012004,11,12,3,4,1,1,,,0
1677a7da,2f96b549,2026-03-08T23:30:00+00:00,1773012600,WhiteHouse,7oXNE1dbpHUp6dn1JF8pRgCtzfCy4P2FuBneWjZHpump,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,-0.0137821,-0.0372057,0.0234236,1,1,1,1,1773012607,1773012608,1773012900,1773012900,1773012909,1773012910,7,8,9,10,1,1,,,0
1677a7da,3cf9c8a0,2026-03-08T23:45:00+00:00,1773013500,FMC,FXDXLCWYMXmhhMypVxGHCC2sHA8n9d2fHhePViAYpump,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,-0.00106380000000005,-0.0927183,0.0916545,1,1,1,1,1773013504,1773013504,1773013800,1773013800,1773013806,1773013807,4,4,6,7,1,1,,,0
1677a7da,4d1dc625,2026-03-09T00:00:00+00:00,1773014400,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,LOLA,7BeoEbgJepbf4mAyw4PZ48TcgrDK25kR7zexV42Apump,-0.0500373000000001,-0.0433567,-0.00668060000000004,1,1,1,1,1773014413,1773014413,1773014700,1773014700,1773014705,1773014706,13,13,5,6,1,1,,,0
1677a7da,a6f904aa,2026-03-09T00:15:00+00:00,1773015300,FMC,FXDXLCWYMXmhhMypVxGHCC2sHA8n9d2fHhePViAYpump,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,-0.0590204,-0.1039652,0.0449448,1,1,1,1,1773015309,1773015309,1773015600,1773015600,1773015601,1773015602,9,9,1,2,1,1,,,0
1677a7da,8ca06d02,2026-03-09T00:30:00+00:00,1773016200,pedgy,EG6zP6zWJjcNz563nAjcmNQYhkwbqVbDFpRsWx11pump,FINDER,HpceJG5ErFDgVKvDrLt8TUyyaGinBdzgJoi81J96pump,-0.00256190000000011,-0.0517583,0.0491963999999999,1,1,1,1,1773016205,1773016205,1773016500,1773016500,1773016507,1773016508,5,5,7,8,1,1,,,0
1677a7da,44b5b95c,2026-03-09T00:45:00+00:00,1773017100,XPD,26HijyQRPisA96er6xWLh32TSMAHLvivTnmcmu7bpump,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,-0.1028318,-0.00407369999999995,-0.0987581000000001,1,1,1,1,1773017110,1773017111,1773017400,1773017400,1773017402,1773017403,10,11,2,3,1,1,,,0
1677a7da,a35df647,2026-03-09T01:00:00+00:00,1773018000,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,-0.0338474,-0.0675974,0.0337500000000001,1,1,1,1,1773018008,1773018008,1773018300,1773018300,1773018300,1773018301,8,8,0,1,1,1,,,0
1677a7da,69584bd8,2026-03-09T01:15:00+00:00,1773018900,WhiteHouse,7oXNE1dbpHUp6dn1JF8pRgCtzfCy4P2FuBneWjZHpump,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,-9.83999999999343e-05,-0.0329766,0.0328782000000001,1,1,1,1,1773018904,1773018904,1773019200,1773019200,1773019206,1773019206,4,4,6,6,1,1,,,0
1677a7da,90b32089,2026-03-09T01:30:00+00:00,1773019800,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,FMC,FXDXLCWYMXmhhMypVxGHCC2sHA8n9d2fHhePViAYpump,-0.0301641,0.0304955,-0.0606596,1,1,1,1,1773019809,1773019810,1773020100,1773020100,1773020101,1773020102,9,10,1,2,1,1,,,0
1677a7da,813db933,2026-03-09T01:45:00+00:00,1773020700,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,BioLLM,9oxGicd5KXNcthYM6yD23X9zcznQVnHjrAEN38fFpump,-0.0268367,-0.0290380999999999,0.00220139999999991,1,1,1,1,1773020705,1773020706,1773021000,1773021000,1773021007,1773021008,5,6,7,8,1,1,,,0
1677a7da,bd37f6f5,2026-03-09T02:00:00+00:00,1773021600,FMC,FXDXLCWYMXmhhMypVxGHCC2sHA8n9d2fHhePViAYpump,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,-0.0139902000000001,-0.0350606,0.0210703999999999,1,1,1,1,1773021612,1773021613,1773021900,1773021900,1773021905,1773021905,12,13,5,5,1,1,,,0
1677a7da,c9b3ed1e,2026-03-09T02:15:00+00:00,1773022500,FMC,FXDXLCWYMXmhhMypVxGHCC2sHA8n9d2fHhePViAYpump,Dust,38JepT8P7N1AUS996QRqNLAewiPvFoNWxrPY7DR2pump,-0.1680374,-0.019082,-0.1489554,1,1,1,1,1773022508,1773022509,1773022800,1773022800,1773022800,1773022801,8,9,0,1,1,1,,,1
1677a7da,016d47b7,2026-03-09T02:30:00+00:00,1773023400,abcdefg,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,FMC,FXDXLCWYMXmhhMypVxGHCC2sHA8n9d2fHhePViAYpump,-0.0339146,-0.0665035,0.0325889,1,1,1,1,1773023405,1773023405,1773023700,1773023700,1773023707,1773023708,5,5,7,8,1,1,,,0
1677a7da,b5edbc9f,2026-03-09T02:45:00+00:00,1773024300,SHAPE,4HhWcsfjaWYKJtjaxd4EyGSAL4Ky8C3DvqAWPHnrpump,Dust,38JepT8P7N1AUS996QRqNLAewiPvFoNWxrPY7DR2pump,-0.0189651,-0.0280031000000001,0.0090380000000001,1,1,1,1,1773024311,1773024311,1773024600,1773024600,1773024603,1773024603,11,11,3,3,1,1,,,0
